trap_num,time_max,root_cell_count,total_cell_count,unique_pred_ids,empty_count,predId:1 Count,predId:2 Count,predId:3 Count,predId:4 Count,predId:5 Count,predId:6 Count,predId:7 Count,predId:8 Count,predId:9 Count,predId:10 Count,predId:11 Count
1,391,1,1261,10,0,485,358,174,98,60,38,25,14,6,3
2,391,1,1202,8,0,433,352,208,104,66,25,13,1
3,391,1,768,4,0,410,353,4,1
4,391,3,1244,8,0,472,367,185,114,61,28,12,5
5,391,2,884,6,0,415,353,59,33,23,1
6,391,2,690,4,0,414,242,28,6
7,391,1,786,4,0,413,339,32,2
8,391,1,1053,8,0,422,358,155,64,29,14,10,1
9,391,3,915,6,3,421,245,145,64,30,10
10,391,1,613,3,10,392,218,3
11,391,3,1115,9,0,438,350,156,95,42,23,7,3,1
12,391,1,864,4,0,399,365,85,15
13,391,2,1163,5,0,408,364,222,156,13
14,391,1,733,5,1,429,233,51,15,5
15,391,1,1421,8,14,427,315,238,207,154,67,12,1
16,391,1,1009,7,0,406,354,168,66,11,2,2
17,391,1,834,5,8,397,353,65,18,1
18,391,1,627,4,0,408,192,25,2
19,391,1,770,5,7,407,293,58,9,3
20,391,1,707,3,1,417,265,25
21,391,2,582,3,0,440,140,2
22,391,1,952,7,8,414,324,115,66,30,2,1
23,391,2,1184,6,13,400,370,276,106,29,3
24,391,1,859,6,0,391,392,53,17,5,1
25,391,3,942,6,0,409,379,121,24,7,2
26,391,2,568,4,49,357,164,31,16
27,391,2,932,7,0,446,314,71,59,26,15,1
28,391,4,836,5,0,424,332,68,11,1
29,391,1,803,5,0,425,311,51,14,2
30,391,2,522,4,0,402,95,22,3
31,391,1,681,3,3,399,242,40
32,391,1,830,5,1,421,322,77,8,2
33,391,1,826,5,0,425,333,53,14,1
34,391,2,1068,7,0,406,383,219,30,16,11,3
35,391,2,836,5,65,340,318,138,39,1
36,391,2,968,6,3,408,357,141,56,4,2
37,391,1,574,3,0,405,166,3
38,391,1,766,4,0,418,309,37,2
39,391,1,969,7,6,414,350,140,44,14,6,1
40,391,1,830,6,0,413,270,100,38,8,1
41,391,2,947,5,0,393,385,120,44,5
42,391,2,816,11,0,434,211,79,36,23,18,8,3,2,2,1
43,391,2,979,5,0,426,335,135,70,13
44,391,0,787,5,27,387,318,61,19,2
45,391,2,803,5,0,397,260,120,20,6
46,391,1,886,5,0,416,350,94,25,1
47,391,2,1006,6,10,396,368,171,62,7,2
48,391,2,771,4,0,424,255,71,21
49,391,2,863,6,0,395,278,173,14,2,1
50,391,2,894,6,41,379,314,132,48,17,4
51,391,2,790,4,0,403,331,43,13
52,391,1,869,4,0,415,362,89,3
53,391,1,807,5,0,437,279,82,8,1
54,391,1,586,2,0,408,178
55,391,1,610,4,69,347,231,24,8
56,391,3,750,4,5,404,290,54,2
57,391,3,680,5,3,408,214,54,3,1
58,391,3,835,5,0,409,326,81,17,2
59,391,1,773,4,0,424,307,39,3
60,391,1,1129,7,0,424,291,154,124,86,36,14
61,391,1,1024,5,0,406,360,216,38,4
62,391,1,551,5,0,410,135,2,2,2
63,391,2,522,4,0,404,104,10,4
64,391,2,651,4,4,405,202,38,6
65,391,1,571,6,0,410,133,11,9,5,3
66,391,1,1382,9,0,462,350,201,165,113,65,21,3,2
67,391,1,674,4,0,410,228,29,7
68,391,5,883,6,0,401,258,166,43,11,4
69,391,2,534,4,0,400,115,17,2
70,391,2,756,4,0,400,275,75,6
71,391,2,884,4,0,417,347,86,34
72,391,1,662,4,0,411,207,35,9
73,391,1,781,4,0,419,259,98,5
74,391,1,802,3,0,409,357,37
75,391,3,763,4,0,408,247,100,8
76,391,2,726,4,0,415,254,54,3
77,391,2,932,4,0,413,358,132,29
78,391,1,810,5,18,401,307,86,12,4
79,391,1,840,6,0,420,284,92,34,9,1
80,391,1,796,4,0,392,308,91,5
81,391,2,928,4,2,406,336,166,20
82,391,0,733,5,1,414,244,63,10,2
83,391,2,1013,6,1,416,348,132,76,32,9
84,391,1,881,4,0,406,367,96,12
85,391,1,662,3,0,423,229,10
86,391,1,532,5,0,415,99,11,5,2
87,391,1,740,5,0,408,231,79,17,5
88,391,2,1115,7,3,424,331,196,80,54,26,4
89,391,1,800,6,0,409,225,103,46,16,1
90,391,1,707,5,0,412,212,53,22,8
91,391,1,598,4,57,364,221,12,1
92,391,1,880,5,0,422,312,118,27,1
93,391,2,759,4,63,357,286,90,32
94,391,2,927,6,0,430,342,127,20,6,2
95,391,2,1331,8,0,404,380,194,125,100,75,48,5
96,391,1,800,4,3,395,377,27,1
97,391,1,673,4,0,390,208,74,1
98,391,1,746,4,1,424,275,38,9
99,391,1,942,6,0,410,350,128,32,17,5
100,391,2,1102,8,0,427,336,208,70,35,15,9,2
101,391,2,746,4,1,396,223,110,17
102,391,1,756,5,6,429,276,46,4,2
103,391,2,743,6,0,415,227,64,24,10,3
104,391,1,912,4,4,399,378,106,29
